client_id,age,sex,city_type,education_level,household_size,residence_type,marital_status,dependents_count
5001,73,M,urban,none,5,rented,mature,4
5002,37,F,urban,secondary,4,owned,mid_family,3
5003,31,M,rural,university,1,rented,young_family,0
5004,46,M,rural,technical,6,owned,senior_family,5
5005,28,M,urban,secondary,3,rented,young_family,2
5006,56,F,urban,technical,2,owned,pre_mature,1
5007,51,M,urban,primary,2,owned,senior_family,1
5008,39,M,rural,technical,1,owned,mid_family,0
5009,19,F,rural,primary,7,family,single,6
5010,45,M,urban,technical,3,rented,senior_family,2
5011,48,F,urban,primary,5,owned,senior_family,4
5012,51,M,urban,secondary,1,family,senior_family,0
5013,20,M,urban,primary,3,owned,single,2
5014,18,F,urban,university,7,family,single,6
5015,62,M,urban,technical,5,rented,pre_mature,4
5016,30,M,rural,technical,5,owned,young_family,4
5017,69,F,urban,primary,2,family,mature,1
5018,28,F,urban,secondary,5,family,young_family,4
5019,38,M,urban,technical,2,family,mid_family,1
5020,67,F,rural,secondary,3,family,mature,2
5021,25,M,urban,primary,6,owned,young_family,5
5022,69,M,urban,primary,4,rented,mature,3
5023,19,F,rural,technical,4,family,single,3
5024,28,F,rural,technical,1,owned,young_family,0
5025,34,M,urban,primary,3,rented,young_family,2
5026,57,F,urban,primary,5,family,pre_mature,4
5027,51,F,urban,primary,2,rented,senior_family,1
5028,41,M,urban,secondary,3,rented,mid_family,2
5029,49,M,urban,primary,1,rented,senior_family,0
5030,49,M,urban,secondary,2,rented,senior_family,1
5031,63,M,urban,technical,2,rented,pre_mature,1
5032,41,M,urban,university,5,owned,mid_family,4
5033,70,F,urban,primary,4,owned,mature,3
5034,44,M,urban,technical,1,rented,mid_family,0
5035,66,F,urban,technical,4,family,mature,3
5036,57,F,urban,technical,7,rented,pre_mature,6
5037,41,M,rural,technical,7,owned,mid_family,6
5038,34,F,rural,university,1,rented,young_family,0
5039,46,F,urban,secondary,2,rented,senior_family,1
5040,19,M,urban,technical,4,owned,single,3
5041,37,M,urban,none,5,owned,mid_family,4
5042,46,M,urban,primary,5,owned,senior_family,4
5043,38,F,urban,primary,7,owned,mid_family,6
5044,23,M,urban,primary,5,owned,single,4
5045,51,M,urban,primary,3,rented,senior_family,2
5046,72,M,urban,university,3,family,mature,2
5047,42,M,urban,primary,2,rented,mid_family,1
5048,37,F,urban,primary,4,rented,mid_family,3
5049,57,F,urban,secondary,6,rented,pre_mature,5
5050,19,F,urban,secondary,7,owned,single,6
5051,69,M,urban,technical,1,rented,mature,0
5052,45,F,urban,secondary,5,owned,senior_family,4
5053,61,M,urban,primary,2,owned,pre_mature,1
5054,36,F,rural,secondary,7,family,mid_family,6
5055,29,M,urban,university,6,rented,young_family,5
5056,57,F,urban,university,5,rented,pre_mature,4
5057,34,F,urban,secondary,5,rented,young_family,4
5058,58,F,rural,secondary,2,family,pre_mature,1
5059,57,M,urban,primary,2,rented,pre_mature,1
5060,57,M,urban,secondary,6,rented,pre_mature,5
5061,62,M,urban,secondary,1,owned,pre_mature,0
5062,40,F,urban,secondary,7,rented,mid_family,6
5063,73,F,rural,secondary,6,rented,mature,5
5064,66,F,rural,primary,1,family,mature,0
5065,44,M,urban,technical,1,owned,mid_family,0
5066,20,F,urban,secondary,2,owned,single,1
5067,20,M,urban,secondary,7,owned,single,6
5068,44,M,urban,primary,3,rented,mid_family,2
5069,19,M,urban,none,6,rented,single,5
5070,72,F,rural,secondary,1,owned,mature,0
5071,42,M,urban,secondary,4,owned,mid_family,3
5072,41,F,urban,secondary,1,owned,mid_family,0
5073,47,F,urban,primary,2,family,senior_family,1
5074,73,F,rural,none,1,rented,mature,0
5075,52,F,rural,secondary,5,owned,senior_family,4
5076,58,F,urban,university,5,rented,pre_mature,4
5077,49,F,urban,primary,3,owned,senior_family,2
5078,41,M,urban,secondary,6,rented,mid_family,5
5079,23,M,rural,primary,6,owned,single,5
5080,56,M,urban,secondary,7,other,pre_mature,6
5081,46,M,urban,primary,7,rented,senior_family,6
5082,71,M,urban,primary,4,owned,mature,3
5083,25,F,urban,technical,1,owned,young_family,0
5084,66,F,urban,primary,1,rented,mature,0
5085,56,F,rural,technical,6,rented,pre_mature,5
5086,29,M,rural,secondary,5,rented,young_family,4
5087,47,M,urban,technical,4,owned,senior_family,3
5088,64,F,urban,secondary,3,owned,pre_mature,2
5089,58,F,urban,technical,5,owned,pre_mature,4
5090,30,F,urban,secondary,2,family,young_family,1
5091,57,M,rural,secondary,1,family,pre_mature,0
5092,23,M,rural,primary,5,rented,single,4
5093,25,M,urban,primary,7,owned,young_family,6
5094,40,F,urban,technical,7,owned,mid_family,6
5095,21,M,urban,secondary,4,rented,single,3
5096,51,M,urban,university,5,rented,senior_family,4
5097,28,F,urban,technical,4,owned,young_family,3
5098,35,M,urban,none,4,owned,mid_family,3
5099,51,M,urban,secondary,2,family,senior_family,1
5100,66,F,urban,none,7,owned,mature,6
5101,25,M,urban,university,5,rented,young_family,4
5102,36,F,urban,secondary,5,family,mid_family,4
5103,42,M,urban,secondary,2,owned,mid_family,1
5104,24,F,rural,secondary,5,rented,single,4
5105,29,F,urban,secondary,2,rented,young_family,1
5106,46,F,rural,technical,5,other,senior_family,4
5107,40,F,urban,secondary,1,owned,mid_family,0
5108,54,F,urban,primary,2,owned,senior_family,1
5109,67,M,urban,secondary,5,rented,mature,4
5110,33,M,urban,primary,7,rented,young_family,6
5111,27,M,urban,technical,7,other,young_family,6
5112,69,F,urban,secondary,7,family,mature,6
5113,37,F,urban,none,1,rented,mid_family,0
5114,21,M,urban,secondary,2,rented,single,1
5115,70,M,urban,university,2,owned,mature,1
5116,51,M,urban,secondary,5,rented,senior_family,4
5117,73,F,rural,secondary,3,owned,mature,2
5118,65,F,rural,technical,1,family,mature,0
5119,53,F,urban,secondary,7,owned,senior_family,6
5120,64,F,urban,secondary,1,owned,pre_mature,0
5121,25,M,urban,university,5,other,young_family,4
5122,55,M,urban,none,1,rented,pre_mature,0
5123,27,M,urban,technical,3,rented,young_family,2
5124,20,M,urban,university,2,rented,single,1
5125,65,F,urban,none,1,family,mature,0
5126,22,F,urban,university,5,owned,single,4
5127,18,M,rural,none,4,family,single,3
5128,45,F,rural,primary,4,family,senior_family,3
5129,39,F,urban,university,5,family,mid_family,4
5130,71,F,urban,primary,1,owned,mature,0
5131,57,M,urban,primary,3,rented,pre_mature,2
5132,22,M,urban,technical,3,owned,single,2
5133,26,M,urban,university,2,rented,young_family,1
5134,66,M,rural,university,3,owned,mature,2
5135,63,M,urban,none,5,owned,pre_mature,4
5136,64,F,rural,technical,7,owned,pre_mature,6
5137,33,F,urban,none,1,family,young_family,0
5138,72,F,rural,technical,5,owned,mature,4
5139,45,F,urban,university,3,owned,senior_family,2
5140,26,F,urban,primary,4,rented,young_family,3
5141,68,F,urban,secondary,7,owned,mature,6
5142,23,F,urban,primary,5,rented,single,4
5143,24,F,urban,primary,1,rented,single,0
5144,39,M,rural,university,2,rented,mid_family,1
5145,64,F,rural,primary,2,owned,pre_mature,1
5146,47,M,urban,secondary,2,family,senior_family,1
5147,26,M,urban,primary,7,rented,young_family,6
5148,66,M,rural,secondary,3,rented,mature,2
5149,47,M,urban,technical,3,owned,senior_family,2
5150,70,M,rural,primary,2,rented,mature,1
5151,52,F,rural,secondary,4,family,senior_family,3
5152,36,F,rural,primary,3,rented,mid_family,2
5153,25,M,rural,secondary,7,other,young_family,6
5154,64,F,urban,university,6,rented,pre_mature,5
5155,23,F,rural,primary,6,owned,single,5
5156,65,F,urban,primary,5,other,mature,4
5157,60,M,urban,primary,1,rented,pre_mature,0
5158,41,M,urban,primary,1,owned,mid_family,0
5159,50,M,urban,primary,3,owned,senior_family,2
5160,44,F,urban,secondary,3,rented,mid_family,2
5161,20,M,urban,primary,1,rented,single,0
5162,68,M,urban,none,4,rented,mature,3
5163,61,M,urban,secondary,7,family,pre_mature,6
5164,67,M,rural,primary,1,owned,mature,0
5165,51,F,urban,technical,5,rented,senior_family,4
5166,72,F,urban,secondary,4,other,mature,3
5167,21,M,urban,secondary,4,owned,single,3
5168,52,F,urban,university,1,other,senior_family,0
5169,69,M,rural,primary,6,owned,mature,5
5170,45,F,urban,secondary,5,rented,senior_family,4
5171,44,F,urban,secondary,1,family,mid_family,0
5172,65,F,rural,primary,3,owned,mature,2
5173,38,M,urban,secondary,4,rented,mid_family,3
5174,22,M,rural,technical,7,family,single,6
5175,33,F,urban,university,3,rented,young_family,2
5176,67,F,urban,secondary,2,rented,mature,1
5177,35,M,urban,none,5,owned,mid_family,4
5178,30,M,urban,secondary,6,rented,young_family,5
5179,42,M,rural,primary,1,rented,mid_family,0
5180,44,F,urban,secondary,1,owned,mid_family,0
5181,71,F,rural,university,4,owned,mature,3
5182,57,M,rural,university,2,family,pre_mature,1
5183,62,F,urban,secondary,7,family,pre_mature,6
5184,19,M,urban,university,4,owned,single,3
5185,66,F,urban,primary,1,owned,mature,0
5186,40,M,urban,university,4,owned,mid_family,3
5187,23,M,rural,technical,3,owned,single,2
5188,34,M,urban,university,7,rented,young_family,6
5189,55,F,rural,secondary,2,owned,pre_mature,1
5190,21,M,urban,secondary,6,other,single,5
5191,60,M,urban,university,6,owned,pre_mature,5
5192,27,F,urban,secondary,6,family,young_family,5
5193,65,M,urban,primary,3,rented,mature,2
5194,27,M,urban,technical,7,owned,young_family,6
5195,68,F,rural,primary,4,rented,mature,3
5196,60,M,rural,primary,1,owned,pre_mature,0
5197,29,M,rural,primary,1,rented,young_family,0
5198,41,F,urban,primary,5,rented,mid_family,4
5199,22,F,urban,secondary,7,rented,single,6
5200,20,F,urban,technical,5,rented,single,4
5201,38,M,urban,technical,7,owned,mid_family,6
5202,30,F,urban,secondary,5,family,young_family,4
5203,62,M,urban,university,7,rented,pre_mature,6
5204,59,F,urban,primary,2,rented,pre_mature,1
5205,35,F,urban,primary,7,rented,mid_family,6
5206,30,F,urban,technical,3,family,young_family,2
5207,68,M,rural,technical,1,rented,mature,0
5208,42,M,urban,secondary,3,rented,mid_family,2
5209,55,M,urban,university,5,owned,pre_mature,4
5210,55,M,urban,technical,7,owned,pre_mature,6
5211,57,M,urban,primary,7,family,pre_mature,6
5212,72,M,urban,secondary,7,family,mature,6
5213,58,M,urban,primary,4,owned,pre_mature,3
5214,21,F,urban,primary,1,family,single,0
5215,40,M,urban,university,5,family,mid_family,4
5216,30,F,urban,secondary,3,owned,young_family,2
5217,31,F,urban,primary,7,rented,young_family,6
5218,30,M,urban,primary,2,rented,young_family,1
5219,66,M,urban,secondary,2,rented,mature,1
5220,68,M,urban,secondary,3,owned,mature,2
5221,29,M,urban,university,2,owned,young_family,1
5222,49,M,urban,technical,3,rented,senior_family,2
5223,43,M,urban,university,6,rented,mid_family,5
5224,60,M,rural,university,5,rented,pre_mature,4
5225,67,M,urban,technical,2,owned,mature,1
5226,44,M,rural,secondary,2,rented,mid_family,1
5227,41,F,urban,secondary,6,rented,mid_family,5
5228,44,F,urban,technical,2,rented,mid_family,1
5229,46,M,rural,primary,5,rented,senior_family,4
5230,73,M,urban,technical,5,rented,mature,4
5231,25,F,urban,secondary,7,rented,young_family,6
5232,27,F,urban,technical,5,family,young_family,4
5233,40,M,urban,secondary,7,owned,mid_family,6
5234,40,M,rural,secondary,6,rented,mid_family,5
5235,45,M,urban,university,4,rented,senior_family,3
5236,74,F,urban,primary,3,owned,mature,2
5237,51,F,rural,primary,5,owned,senior_family,4
5238,32,M,urban,secondary,2,owned,young_family,1
5239,33,F,urban,primary,5,rented,young_family,4
5240,24,F,rural,secondary,2,rented,single,1
5241,19,M,urban,none,3,other,single,2
5242,34,M,urban,secondary,7,owned,young_family,6
5243,57,M,urban,secondary,1,rented,pre_mature,0
5244,65,M,urban,primary,6,rented,mature,5
5245,57,M,rural,secondary,7,owned,pre_mature,6
5246,74,M,urban,secondary,6,owned,mature,5
5247,32,F,urban,technical,5,rented,young_family,4
5248,53,M,urban,secondary,6,owned,senior_family,5
5249,62,M,urban,primary,3,owned,pre_mature,2
5250,74,F,urban,primary,2,rented,mature,1
5251,34,F,urban,technical,3,family,young_family,2
5252,28,F,urban,primary,6,owned,young_family,5
5253,73,F,urban,university,2,owned,mature,1
5254,53,M,rural,secondary,6,family,senior_family,5
5255,62,M,urban,secondary,5,rented,pre_mature,4
5256,51,F,urban,technical,7,family,senior_family,6
5257,26,F,urban,none,4,rented,young_family,3
5258,25,M,urban,secondary,2,family,young_family,1
5259,36,F,urban,technical,4,family,mid_family,3
5260,53,M,rural,university,3,family,senior_family,2
5261,72,M,urban,secondary,7,owned,mature,6
5262,48,F,urban,primary,3,rented,senior_family,2
5263,47,F,urban,university,2,family,senior_family,1
5264,61,M,urban,university,5,other,pre_mature,4
5265,57,M,rural,technical,4,other,pre_mature,3
5266,65,F,rural,secondary,2,rented,mature,1
5267,35,M,rural,secondary,5,owned,mid_family,4
5268,30,M,rural,secondary,1,family,young_family,0
5269,56,F,urban,primary,5,owned,pre_mature,4
5270,24,F,urban,secondary,2,owned,single,1
5271,62,F,urban,secondary,3,family,pre_mature,2
5272,70,F,urban,primary,4,rented,mature,3
5273,55,F,rural,none,7,other,pre_mature,6
5274,60,F,urban,secondary,4,rented,pre_mature,3
5275,48,F,urban,secondary,1,family,senior_family,0
5276,38,M,rural,primary,4,owned,mid_family,3
5277,30,F,urban,university,4,owned,young_family,3
5278,48,M,urban,primary,5,rented,senior_family,4
5279,69,M,urban,secondary,3,family,mature,2
5280,64,F,urban,university,2,family,pre_mature,1
5281,39,M,urban,primary,4,rented,mid_family,3
5282,27,M,urban,primary,4,family,young_family,3
5283,74,F,rural,technical,4,rented,mature,3
5284,18,F,urban,technical,3,owned,single,2
5285,28,F,urban,secondary,3,rented,young_family,2
5286,49,F,urban,technical,3,owned,senior_family,2
5287,65,F,urban,technical,7,owned,mature,6
5288,23,M,urban,none,7,owned,single,6
5289,32,F,urban,technical,3,owned,young_family,2
5290,72,M,urban,technical,4,family,mature,3
5291,21,F,urban,technical,7,rented,single,6
5292,29,M,urban,technical,2,rented,young_family,1
5293,19,M,urban,primary,6,rented,single,5
5294,59,F,rural,primary,1,owned,pre_mature,0
5295,36,M,urban,primary,3,other,mid_family,2
5296,58,F,urban,technical,6,rented,pre_mature,5
5297,18,M,urban,technical,7,family,single,6
5298,27,M,rural,secondary,7,rented,young_family,6
5299,24,M,urban,secondary,7,rented,single,6
5300,19,F,rural,university,4,owned,single,3
5301,18,M,urban,university,3,rented,single,2
5302,31,M,urban,primary,5,other,young_family,4
5303,66,F,rural,secondary,7,rented,mature,6
5304,48,M,urban,secondary,7,owned,senior_family,6
5305,61,F,urban,primary,2,owned,pre_mature,1
5306,25,M,urban,secondary,2,rented,young_family,1
5307,69,M,rural,primary,7,owned,mature,6
5308,71,F,rural,university,2,owned,mature,1
5309,52,F,urban,technical,7,rented,senior_family,6
5310,62,F,urban,secondary,2,owned,pre_mature,1
5311,41,M,urban,secondary,3,rented,mid_family,2
5312,30,F,rural,primary,7,rented,young_family,6
5313,67,M,urban,university,3,rented,mature,2
5314,24,M,urban,technical,2,rented,single,1
5315,40,F,urban,secondary,4,owned,mid_family,3
5316,21,M,urban,primary,6,owned,single,5
5317,35,F,rural,university,5,owned,mid_family,4
5318,64,F,rural,technical,5,owned,pre_mature,4
5319,60,F,urban,primary,3,rented,pre_mature,2
5320,68,M,urban,secondary,1,owned,mature,0
5321,64,F,urban,primary,2,family,pre_mature,1
5322,47,F,rural,primary,7,rented,senior_family,6
5323,73,M,urban,secondary,5,owned,mature,4
5324,50,M,urban,technical,3,owned,senior_family,2
5325,55,F,urban,secondary,7,rented,pre_mature,6
5326,42,M,urban,primary,4,owned,mid_family,3
5327,35,M,rural,primary,3,rented,mid_family,2
5328,63,M,urban,secondary,5,owned,pre_mature,4
5329,70,F,urban,secondary,7,rented,mature,6
5330,67,F,urban,university,5,other,mature,4
5331,60,F,rural,technical,1,owned,pre_mature,0
5332,35,F,urban,secondary,7,owned,mid_family,6
5333,64,M,urban,technical,2,owned,pre_mature,1
5334,69,F,urban,university,5,rented,mature,4
5335,44,F,urban,secondary,4,owned,mid_family,3
5336,31,M,urban,technical,6,rented,young_family,5
5337,55,F,urban,secondary,2,rented,pre_mature,1
5338,30,F,rural,primary,3,rented,young_family,2
5339,73,F,urban,technical,6,owned,mature,5
5340,66,M,urban,university,7,family,mature,6
5341,55,M,urban,none,1,owned,pre_mature,0
5342,47,M,urban,secondary,7,owned,senior_family,6
5343,28,M,rural,secondary,3,rented,young_family,2
5344,20,F,urban,technical,2,other,single,1
5345,18,F,urban,primary,2,rented,single,1
5346,23,M,urban,university,5,rented,single,4
5347,42,F,rural,secondary,6,rented,mid_family,5
5348,34,M,rural,primary,1,family,young_family,0
5349,37,F,urban,primary,5,rented,mid_family,4
5350,28,M,urban,university,3,other,young_family,2
5351,59,M,rural,technical,1,other,pre_mature,0
5352,74,F,urban,none,5,rented,mature,4
5353,18,F,urban,secondary,7,rented,single,6
5354,58,M,urban,university,4,owned,pre_mature,3
5355,68,M,urban,secondary,4,rented,mature,3
5356,43,F,urban,secondary,2,owned,mid_family,1
5357,50,F,urban,none,5,rented,senior_family,4
5358,63,F,urban,technical,3,rented,pre_mature,2
5359,54,M,urban,secondary,7,family,senior_family,6
5360,34,F,rural,university,2,rented,young_family,1
5361,35,M,rural,none,4,rented,mid_family,3
5362,19,M,urban,none,7,owned,single,6
5363,63,F,urban,secondary,4,owned,pre_mature,3
5364,38,F,urban,primary,7,rented,mid_family,6
5365,67,M,urban,technical,1,family,mature,0
5366,38,M,rural,primary,7,family,mid_family,6
5367,47,F,urban,none,3,other,senior_family,2
5368,25,F,urban,technical,3,rented,young_family,2
5369,22,F,urban,primary,7,rented,single,6
5370,53,F,urban,primary,6,rented,senior_family,5
5371,59,F,urban,secondary,3,rented,pre_mature,2
5372,40,F,rural,secondary,6,rented,mid_family,5
5373,54,M,urban,primary,2,rented,senior_family,1
5374,35,M,urban,technical,1,owned,mid_family,0
5375,57,F,rural,secondary,2,rented,pre_mature,1
5376,52,F,rural,secondary,5,family,senior_family,4
5377,66,F,urban,primary,4,rented,mature,3
5378,59,M,urban,secondary,5,other,pre_mature,4
5379,68,M,urban,university,3,owned,mature,2
5380,74,M,urban,university,1,rented,mature,0
5381,38,F,rural,primary,3,owned,mid_family,2
5382,68,M,urban,primary,3,owned,mature,2
5383,43,F,urban,technical,5,rented,mid_family,4
5384,18,M,urban,technical,6,owned,single,5
5385,72,M,urban,primary,7,owned,mature,6
5386,26,M,urban,university,7,family,young_family,6
5387,24,F,rural,university,7,family,single,6
5388,49,M,rural,secondary,2,owned,senior_family,1
5389,57,M,urban,technical,3,rented,pre_mature,2
5390,44,F,urban,primary,7,owned,mid_family,6
5391,52,F,urban,secondary,7,owned,senior_family,6
5392,67,F,urban,secondary,7,owned,mature,6
5393,50,F,urban,technical,3,rented,senior_family,2
